Time,T,R,V
0.0,-0.03608418123021262,-0.005972777968661299,0.011941222984389327
0.0025,-0.03152475075330461,-0.014698897206557822,0.007530772588745031
0.005,-0.023993372881470312,-0.021237085130884667,0.0033962811609555554
0.0075,-0.013651582820256105,-0.025230233169632747,-0.00035783904230125266
0.01,-0.0008975679201037611,-0.026442419233943852,-0.003625596332608546
0.0125,0.01365599275179399,-0.02477528077986203,-0.006314173260993017
0.015,0.029223396362167794,-0.0202786033908556,-0.008360376264325588
0.0175,0.044903555355617554,-0.013154002056432261,-0.009746449926304024
0.02,0.059749159840671626,-0.0037508468936708035,-0.010512857966831726
0.0225,0.07284159094801955,0.007446025259887307,-0.010765854915957034
0.025,0.08336518342649121,0.01983678568279433,-0.010678164644032387
0.0275,0.0906743671279035,0.03273469569933936,-0.010481796831692518
0.03,0.09434772499758246,0.04540064111083749,-0.010452897350912305
0.0325,0.09422405371594803,0.05708241447748507,-0.01088945288242984
0.035,0.09041701686649738,0.0670565671721506,-0.012083554777421153
0.0375,0.08330681175028146,0.07467030538758941,-0.014290674574442452
0.04,0.07350927066812801,0.07938072382596531,-0.017698927771938936
0.0425,0.06182480915884402,0.08078868714989305,-0.022401538282191862
0.045,0.0491714390879201,0.07866489616974204,-0.028375626241846783
0.0475,0.0365075197137798,0.07296610881484561,-0.03547002170692765
0.05,0.02475089026951747,0.0638401020183707,-0.04340408506570246
0.0525,0.01470142029207329,0.05161871886393175,-0.05177855220692637
0.055,0.006973786630753358,0.03679918996735959,-0.06009830536045379
0.0575,0.0019464515162257022,0.020014782908685753,-0.06780580420150442
0.06,-0.00026855847283783287,0.0019966475107362144,-0.07432280977667852
0.0625,0.00016772910578602694,-0.01647058181692179,-0.07909710695047842
0.065,0.002838951994595747,-0.03459635452972149,-0.0816502766861954
0.0675,0.007114052816753503,-0.05163159093790713,-0.0816222614209262
0.07,0.012207371928491166,-0.06691251599024711,-0.07880854769892089
0.0725,0.017252965264139573,-0.07989781734058424,-0.0731862665738591
0.075,0.02138660499779062,-0.09019650811331871,-0.06492635289444539
0.0775,0.023828175947475643,-0.09758459398140353,-0.054390042667738794
0.08,0.02395707666902143,-0.10200952260405183,-0.04210932639968122
0.0825,0.02137378659283178,-0.10358235914813534,-0.028752397229564176
0.085,0.015941926463574268,-0.10255860371134616,-0.015076506555343415
0.0875,0.007806820828473333,-0.09930946238128574,-0.001871838558659292
0.09,-0.0026113763114942166,-0.09428612640232492,0.010099076363540897
0.0925,-0.0146496872803866,-0.08798013906432393,0.020161361492524527
0.095,-0.02745690386098991,-0.08088319159838495,0.027782069864508582
0.0975,-0.04006618935250991,-0.07344966458811528,0.03261396679596748
0.1,-0.05147946322014161,-0.06606492243114195,0.034524850128396956
0.1025,-0.06075622982200268,-0.0590218027451731,0.03360961073303574
0.105,-0.0670990391069654,-0.052506970854536025,0.03018367904837642
0.1075,-0.06992797918536237,-0.04659790078805855,0.024758093855659358
0.11,-0.06893748487909411,-0.04127028021048094,0.01799802697956566
0.1125,-0.06413022973979342,-0.03641470415669875,0.010668059233779482
0.115,-0.05582482506259418,-0.03186070532520592,0.0035686961112262774
0.1175,-0.044636309003520266,-0.02740554052248017,-0.002530573615466882
0.12,-0.031430775077034366,-0.022844769874259232,-0.006956014288424156
0.1225,-0.017257754582761756,-0.01800156136200987,-0.009186646465695614
0.125,-0.00326593220061875,-0.012751836128729897,-0.008898608003774431
0.1275,0.009390736066340529,-0.007042821321460246,-0.0059930190008788044
0.13,0.019648551351037772,-0.0009032535951210201,-0.0006048959334571227
0.1325,0.026623101452856474,0.005555686545323113,0.006907717154175391
0.135,0.029684159855635255,0.012148710977711237,0.015993529459883055
0.1375,0.028510001811611715,0.01863311938467471,0.025954192097102997
0.14,0.023116428544710684,0.024732121766159448,0.03600297201833236
0.1425,0.013857947394542379,0.030162405185158756,0.045330910850839734
0.145,0.0014009380743878611,0.03466314299372491,0.0531748271373346
0.1475,-0.01332896473260711,0.03802349781726605,0.058881372689985216
0.15,-0.029220834187793067,0.040105808889365574,0.06196171202644242
0.1525,-0.04506749829533063,0.04086206711851058,0.06213222547829742
0.155,-0.059662131187209304,0.04034192865573828,0.059337866487513095
0.1575,-0.07189422580775062,0.03869133833893558,0.053756321241119086
0.16,-0.08083687143404258,0.03614175004573507,0.045782788094423696
0.1625,-0.08581804625039889,0.03299085406691353,0.03599686610507973
0.165,-0.08647005189219308,0.029576563307304304,0.025114567878961404
0.1675,-0.08275313754029254,0.02624668887587334,0.013929717273629324
0.17,-0.07495161563524437,0.023327184940016114,0.0032498489754667842
0.1725,-0.06364316037491327,0.021092017570411306,-0.00616787784961146
0.175,-0.049644293283599567,0.019737593581775813,-0.013675335827795116
0.1775,-0.0339370940608868,0.01936428188553534,-0.018781812448636474
0.18,-0.017583751775535252,0.019966907700077384,-0.02118826856908034
0.1825,-0.001636554529167305,0.02143525925981683,-0.020804936326243056
0.185,0.012948778571415125,0.023564696102291234,-0.01775123567284069
0.1875,0.02538891398708171,0.026075977469468565,-0.0123385634328352
0.19,0.035131415504457045,0.028642531463683233,-0.005037998823123854
0.1925,0.04189111669798666,0.03092264695428844,0.0035637595396094857
0.195,0.04566155382180809,0.03259356314278398,0.012815970257167696
0.1975,0.04670092422405221,0.033384207178070634,0.022058155737832964
0.2,0.045494327918263675,0.03310341296602919,0.030672277904585293
0.2025,0.04269616419122598,0.031660840131536354,0.03812829422906163
0.205,0.039058302532455944,0.029078467981651538,0.04401938218827936
0.2075,0.035350872987031275,0.02549140636932054,0.048084220131765006
0.21,0.03228311808508429,0.021137764035437902,0.05021502434448544
0.2125,0.030431666667491867,0.01633835247158466,0.05045143633272204
0.215,0.03018284046758987,0.011467982065920503,0.0489616957613856
0.2175,0.03169425865516881,0.006920934187546905,0.04601369494079593
0.22,0.03487918868170897,0.0030737880889371906,0.041939381635136205
0.2225,0.03941497077721683,0.0002490860867881052,0.03709647929728002
0.225,0.04477461233449847,-0.0013166979596755236,0.0318315857612953
0.2275,0.05027851046855934,-0.0014977658146486336,0.02644839190579285
0.23,0.055161410435643904,-0.00029369819926839194,0.02118407039657078
0.2325,0.05864831185060491,0.0021673419533125024,0.016195897312111417
0.235,0.060032219488805494,0.005637456771397142,0.011558990965685939
0.2375,0.05874647355364047,0.009769348377899003,0.007274805526303897
0.24,0.054424898721735504,0.014146500081538336,0.003288831073549028
0.2425,0.04694413448860294,0.018320618825836577,-0.0004850513531676408
0.245,0.03644414754294673,0.021853033927085954,-0.004136828151444651
0.2475,0.023324929592417026,0.024356319749142426,-0.007732850448685399
0.25,0.008219567757070589,0.025532317868752916,-0.01129215553456623
0.2525,-0.0080539604196491,0.025202989812792544,-0.014769763559539656
0.255,-0.024557966964572707,0.02333111522235461,-0.018049316275715013
0.2575,-0.0403113543067998,0.020028712814177715,-0.020946369919713683
0.26,-0.05437016537095741,0.015552127497155468,-0.023222437708774562
0.2625,-0.06590512316091261,0.010283902172118258,-0.024608625050187856
0.265,-0.07426917647531171,0.004702732306697219,-0.02483654399692509
0.2675,-0.07904898412001178,-0.0006561204544880659,-0.023673256454775405
0.27,-0.08009574132076833,-0.005246699783105243,-0.020956381558365284
0.2725,-0.07753264448344381,-0.008560654085242543,-0.016625283879770376
0.275,-0.07173843089237934,-0.010173838640319137,-0.010744469350546315
0.2775,-0.06330862241253793,-0.009787185827198033,-0.0035159457993904136
0.28,-0.05299814576988841,-0.007258251285820854,0.004721697032142741
0.2825,-0.04165070881342364,-0.002620600215920998,0.013508457499672452
0.285,-0.030121525016576566,0.003910797670959884,0.02229187881727392
0.2875,-0.019200584881838786,0.01194883152460375,0.03046787892427305
0.29,-0.00954361557529634,0.02095761499743746,0.03743021711523811
0.2925,-0.0016171522904444892,0.030288222889690613,0.04262430293287586
0.295,0.004337169793101238,0.039224041647222534,0.04560037407902821
0.2975,0.008315787018590056,0.0470321875681349,0.04606085191832081
0.3,0.010542634768334206,0.05301696041399955,0.04389696423103764
0.3025,0.011435855211447053,0.05657115541649657,0.0392104966339662
0.305,0.01155495983386261,0.05722126158759045,0.032317740265931455
0.3075,0.011533492015291738,0.05466310615684199,0.023734244130929
0.31,0.012003652111728741,0.04878531292771966,0.01414072096368093
0.3125,0.013520177517089386,0.03967895211547191,0.004332237455868844
0.315,0.01649093193123406,0.02763288031416934,-0.004845523870553621
0.3175,0.021121130680976128,0.01311540335139658,-0.012567773276240434
0.32,0.02737695399637034,-0.003256055157353433,-0.018103788726098757
0.3225,0.034972578268723555,-0.020754717894997884,-0.02088523382175008
0.325,0.04338253748931282,-0.03859045083975149,-0.020563260429599387
0.3275,0.05187900133631885,-0.05595844227992322,-0.017048791207952052
0.33,0.059591231186241926,-0.07208696782818515,-0.01053166950187101
0.3325,0.06558236093682342,-0.08628089748403482,-0.0014760943156185812
0.335,0.06893693918958761,-0.0979581149017008,0.009408217447082841
0.3375,0.06885152188656678,-0.10667673780128269,0.02121755512870878
0.34,0.06472012993872994,-0.11215187840340952,0.03292476484134972
0.3425,0.05620663578384038,-0.11426158166328358,0.04346335200674257
0.345,0.04329710335184246,-0.1130424440839558,0.05181827678767288
0.3475,0.026326701626836185,-0.10867617141242736,0.05711576402151137
0.35,0.005977910083479013,-0.10146891819153381,0.058704284022065796
