Time,T,R,V
0.0,0.05354044506479696,0.007958523531942319,-0.009673908276275484
0.0025,0.06968938435001523,0.020040852324516314,-0.008932992084333667
0.005,0.08309833155176581,0.028838747328287066,-0.009151656126253628
0.0075,0.09307989724432342,0.0343050774051366,-0.010407200125636479
0.01,0.09917752514041164,0.03666084092006535,-0.012705065610565438
0.0125,0.10119762752568962,0.03635689020582199,-0.0159792965699586
0.015,0.09922149673960949,0.03401796745325256,-0.0200975702447212
0.0175,0.09359607609474245,0.030374593939027358,-0.02487045921674023
0.02,0.08490438197952814,0.026189288251290407,-0.030064281987710946
0.0225,0.07391801258261954,0.02218392925766914,-0.035416633781808426
0.025,0.06153562093748243,0.018974801745769883,-0.040653487014056605
0.0275,0.0487123509010396,0.017020998641461848,-0.0455066321769944
0.03,0.03638594138991212,0.01659048807476139,-0.049730208620973486
0.0325,0.02540543877366203,0.01774641600229542,-0.053115156158946374
0.035,0.016468201654290304,0.020354268440200055,-0.055500598384213964
0.0375,0.010070159520822103,0.02410854262055864,-0.056781433167358876
0.04,0.006473159355671033,0.028575756114092698,-0.05691173239230881
0.0425,0.005691798390044152,0.03324912449639624,-0.05590391218494288
0.045,0.007500518576005644,0.037609198221371716,-0.0538239931839704
0.0475,0.011460065746759819,0.04118426161512939,-0.0507835935188577
0.05,0.016960834034605028,0.04360440322408801,-0.04692955354440323
0.0525,0.023279255523122124,0.04464385355352882,-0.04243225560038537
0.055,0.029642368271766334,0.044247385772679844,-0.03747375765520878
0.0575,0.03529508566833616,0.042538171696834604,-0.03223680117602345
0.06,0.03956454356841916,0.03980632674001743,-0.026895587356713
0.0625,0.041916226322928435,0.03647928825271753,-0.0216089598944648
0.065,0.04199733615611308,0.03307697001142897,-0.016516314756755596
0.0675,0.03966400326783755,0.03015615048972386,-0.011736212971147483
0.07,0.034990336814321475,0.02824963940087917,-0.007367340162458669
0.0725,0.02825886816750897,0.027806321520438444,-0.003491174597189179
0.075,0.019933505000191455,0.02913814465508527,-0.0001755273647531552
0.0775,0.010617565471605823,0.0323795007247947,0.0025219710983758587
0.08,0.0010006752798297316,0.037463301451235186,0.00455133147032855
0.0825,-0.008200812564120103,0.04411647945650895,0.005869352385549084
0.085,-0.016304744045323092,0.051875798405061874,0.006440932160710253
0.0875,-0.022720273754868566,0.06012290566738342,0.006242683635997879
0.09,-0.02699639942513953,0.06813569196098188,0.005268608822367992
0.0925,-0.028857962731829678,0.07515141205839589,0.0035372121077177797
0.095,-0.028226279110108537,0.080435823228739,0.0010991033615087727
0.0975,-0.025222902617442117,0.08335193009030072,-0.001956090792269345
0.1,-0.02015647992944695,0.083421853607702,-0.005494792337967363
0.1025,-0.013494076201922885,0.08037588021856598,-0.009337748694475075
0.105,-0.005819644210395114,0.07418384977092651,-0.013262545633358953
0.1075,0.0022166498576024233,0.06506561029233736,-0.017011020947163794
0.11,0.009953819407911554,0.05347916154744737,-0.02030176178687381
