Time,T,R,V
0.0,0.003958433592604175,-0.12878361348703815,0.043028244333249276
0.0025,-0.004067854016204491,-0.124439749997657,0.0605469579791554
0.005,-0.008090392742012478,-0.1152915659080797,0.07823713258960051
0.0075,-0.007916962602526325,-0.10178616167719468,0.09507985226925388
0.01,-0.003737578306777272,-0.08459791205317294,0.11002758932234014
0.0125,0.003902268100812644,-0.06459283758015877,0.12208125840414588
0.015,0.014159217674941525,-0.04278275394377515,0.13036822853550065
0.0175,0.025974785898700115,-0.02027165921490821,0.13421485332056227
0.02,0.038175328158060344,0.001802835094795682,0.13320722072530974
0.0225,0.04957988059166941,0.022330006064016857,0.12723451928743934
0.025,0.05910595312418039,0.0402853452866419,0.11651063039754703
0.0275,0.0658636896371241,0.05478564487997541,0.10157120138450428
0.03,0.06923002210972688,0.06513695550983922,0.0832454047398341
0.0325,0.06889641250181916,0.07087283179820185,0.06260368605886145
0.035,0.06488631091562302,0.07178070666789478,0.04088486933216823
0.0375,0.057541322882443555,0.06791477675400068,0.01940784157019158
0.04,0.04747800529669121,0.05959442272824075,-0.000525489698300536
0.0425,0.03551992821514297,0.04738791173663439,-0.017728323858854998
0.045,0.02261189796229331,0.03208190736401706,-0.031220211251432275
0.0475,0.009724829123597026,0.014638111225647088,-0.04030378981919476
0.05,-0.0022394647498364785,-0.003860861964892161,-0.04462039551796162
0.0525,-0.012534387521104107,-0.022273563989497317,-0.0441795255726957
0.055,-0.020637369291083778,-0.039466342731382775,-0.03935920229561041
0.0575,-0.026294882288030424,-0.05438069014140459,-0.030876657708923998
0.06,-0.029539511813903213,-0.06609725906534746,-0.019731237757603
0.0625,-0.030677646319722668,-0.07389252439687546,-0.007123797235245621
0.065,-0.03024919297361552,-0.07728435144749327,0.005641085394716199
0.0675,-0.028963425871490606,-0.07606328637867071,0.017262185685156643
0.07,-0.027617379296704592,-0.0703071821216834,0.026549202707062847
0.0725,-0.027004891427447636,-0.060377779764026134,0.03252184406905414
0.075,-0.027825325295028146,-0.0468990215668294,0.03449204135253321
0.0775,-0.030601056481069127,-0.030718102577533463,0.03212223139845016
0.08,-0.03561201414868138,-0.012851486368252502,0.02545458650170942
0.0825,-0.04285396758503875,0.005580775533891498,0.014908492026576988
0.085,-0.05202501259318399,0.023428161768317645,0.0012462500947843572
0.0875,-0.06254203923771684,0.039585334198400865,-0.014490296994602386
0.09,-0.07358610405990927,0.053065117855649054,-0.03106701658274672
0.0925,-0.08417285325685107,0.0630636719004826,-0.04716131221666247
0.095,-0.09324170888464137,0.069013175985161,-0.06147375297263568
0.0975,-0.09975566723822335,0.07061818394746867,-0.0728380025458721
0.1,-0.10280244412623338,0.06787293966617192,-0.08031963672553356
0.1025,-0.10168744385538636,0.06105832800916168,-0.08329535043683711
0.105,-0.09600965638792237,0.05071864428271817,-0.08150571660727418
0.1075,-0.0857130474665606,0.037619890835088765,-0.07507692900739371
0.11,-0.07110816944594864,0.022692726623779084,-0.064509644628521
0.1125,-0.052861390683901915,0.0069643869436042775,-0.05063590400319548
0.115,-0.03195207567260045,-0.00851524599442583,-0.03454789780850446
0.1175,-0.00960097841949322,-0.022747782535300548,-0.017504816967096562
0.12,0.012824230930294495,-0.03485502744966718,-0.0008259496576022948
0.1225,0.03391824639393324,-0.04413704535082498,0.014220602704895393
0.125,0.05235272954351811,-0.05011526556239357,0.026523839256903922
0.1275,0.06698617739101768,-0.052557534503407326,0.03522114045264096
0.13,0.07695932681844644,-0.05148351272647623,0.039766969560519914
0.1325,0.08176757744792491,-0.04715043542510669,0.03997307870150778
0.135,0.0813038974900738,-0.04002087195291217,0.03601686701299394
0.1375,0.07586825564214487,-0.030715592791997846,0.028417406695111228
0.14,0.066142565170889,-0.01995585361719823,0.01798156685787475
0.1425,0.053133169165915234,-0.008500230392490139,0.005725360985885072
0.145,0.038085764567399365,0.0029184860444247526,-0.007222124590893719
0.1475,0.022380098608111503,0.01365093616984951,-0.019723301863119585
0.15,0.007413555585160548,0.023178561497796846,-0.030735485621942178
0.1525,-0.005516275712310637,0.031146884859450046,-0.03940360469680119
0.155,-0.015319889584859019,0.03738222388540596,-0.04513371077790559
0.1575,-0.021205671285057924,0.041890906426491015,-0.04764058085421054
0.16,-0.02274354720701553,0.04484167250364581,-0.04696513942759763
0.1625,-0.019897132411020188,0.046533485231936136,-0.043460260089033954
0.165,-0.013021828012994504,0.047352291720622455,-0.037746482303086276
0.1675,-0.0028293301764729583,0.047721252496315876,-0.030642022728351755
0.17,0.009678037683003415,0.04804950386023911,-0.023073905634661922
0.1725,0.02329713181862461,0.04868458086124403,-0.015978853258668473
0.175,0.03672982823919135,0.04987320319669848,-0.010203589983970337
