Time,T,R,V
0.0,-0.02247099221049582,0.0460916071477047,-0.040382013958589494
0.0025,-0.01791274473746202,0.0506427261398883,-0.03658552404856817
0.005,-0.014164399119002235,0.05282282422126503,-0.035606551965840005
0.0075,-0.011336161312919119,0.05221541642750016,-0.037439070780666835
0.01,-0.009413447922734559,0.04850264380584813,-0.041778672849147915
0.0125,-0.008267394947409405,0.0415050828521556,-0.04804959919961087
0.015,-0.007676216921965411,0.031217187065069756,-0.055456706961911816
0.0175,-0.007355240880301271,0.01783432181659842,-0.06305769384746676
0.02,-0.006992655839844505,0.0017676776765391446,-0.06984905520843468
0.0225,-0.006287507722412695,-0.016355919755697366,-0.07485800517906167
0.025,-0.004986277487596014,-0.035711187510739185,-0.07723206195285569
0.0275,-0.002914523539447317,-0.05530905490453217,-0.0763182252999967
0.03,-5.345545292556168e-07,-0.07404778503620717,-0.07172463854869933
0.0325,0.003711316959304741,-0.09077793726919257,-0.06335923606931702
0.035,0.008058874747757693,-0.10437711213254229,-0.05144198023487587
0.0375,0.012772427361852131,-0.11382924015486522,-0.03648969333045741
0.04,0.01749603424168989,-0.11830239022530716,-0.019274967767690814
0.0425,0.021818086688938698,-0.1172187759098556,-0.0007629641871385243
0.045,0.025308376855835552,-0.11031088270566687,0.017968131096138262
0.0475,0.027558329315180194,-0.09765843010006854,0.03581579800631232
0.05,0.02822073280439456,-0.07970217362141722,0.051743081219134776
0.0525,0.027045323035200113,-0.057232250047666966,0.06486173301913378
0.055,0.023906909941204573,-0.031350739148543395,0.07450134604928624
0.0575,0.01882338371733896,-0.003410193976118326,0.08025858455125195
0.06,0.011961816047597785,0.025068100068341637,0.0820225087626197
0.0625,0.003631917054395047,0.05249061720344953,0.07997421656942393
0.065,-0.0057327786104352215,0.07729596282879422,0.07456138934298222
0.0675,-0.015604540785521988,0.09805943867414234,0.06645060467922335
0.07,-0.025399476772542107,0.11358992083097974,0.056462257267226174
0.0725,-0.03452081339950379,0.12301162499515152,0.04549442988116719
0.075,-0.04240380699565777,0.1258244109345294,0.03444294547873371
0.0775,-0.04855851193979547,0.12193789599199326,0.024125033152798583
0.08,-0.05260682076213054,0.11167667398185294,0.015213544943334267
0.0825,-0.05431068446336125,0.09575620216349427,0.008187522567367973
0.085,-0.05358918587322013,0.07523123328408028,0.0033032480678012533
0.0875,-0.050523102967434785,0.05142083439864535,0.0005878837750817858
0.09,-0.04534667713176397,0.025815863682901268,-0.00014438899682713824
0.0925,-0.03842739775607094,-2.3886124593997925e-05,0.0007440235861210485
0.095,-0.03023563249422547,-0.02457493754085195,0.0027666256130761103
0.0975,-0.021306782772866448,-0.0464497662148105,0.005375801105641725
0.1,-0.012199252814193632,-0.06448342438298528,0.00802970343598811
0.1025,-0.0034518355856044034,-0.07780096022896549,0.010256235911027072
0.105,0.004455884878676898,-0.08586115470085398,0.011707682083377908
0.1075,0.011136835491493531,-0.0884741516528093,0.012200551544312153
0.11,0.01632078649390956,-0.08579276979274002,0.011736731969157746
0.1125,0.01986787455974636,-0.07827945859478255,0.010503930134250999
0.115,0.021770464121902876,-0.0666528034719341,0.008855458656851117
0.1175,0.02214354508396831,-0.05181902969705114,0.007271480329998845
0.12,0.02120488488666344,-0.034794969959469124,0.006305660230268636
0.1225,0.019247050811340424,-0.016629367474904486,0.0065226212866967975
0.125,0.016604114827942912,0.001670837088798999,0.008432514292060864
0.1275,0.013616287113069423,0.019203404418093015,0.012429312431216291
0.13,0.010595858290103233,0.03521837118198543,0.018739096676557515
0.1325,0.007797654246313021,0.049147476642602606,0.02738364684344863
0.135,0.005396738688451365,0.060614499442653326,0.03816318667535682
0.1375,0.0034753812261036545,0.06942745526583839,0.05066029187334755
0.14,0.002020408746422857,0.07555532549592878,0.06426493448628064
0.1425,0.0009310574640284675,0.07909336940936633,0.07821860069211274
0.145,3.643351253090433e-05,0.08022198915940199,0.09167357641300253
0.1475,-0.0008792367006607535,0.07916448671328936,0.10376202212270809
0.15,-0.002046144300205818,0.07614884901148426,0.11366849471796248
0.1525,-0.0036763237478807335,0.07137795337449394,0.12069921173532891
0.155,-0.005932302522478615,0.06501138513353008,0.12434162550375019
0.1575,-0.008900237482298061,0.05716053464959565,0.12430875569936176
0.16,-0.012570422837906815,0.04789695479774975,0.1205641342408748
0.1625,-0.01682740347776475,0.03727229229057116,0.11332501305965804
0.165,-0.021451058936482425,0.02534663482732401,0.10304350282525031
0.1675,-0.026129013318542723,0.012220999364358727,0.090367358550699
0.17,-0.030479663894834936,-0.001930952353361769,0.07608401310556731
0.1725,-0.03408410024563079,-0.016836971786591395,0.06105300485999355
0.175,-0.036524298379369796,-0.03211057201907058,0.04613300635588597
0.1775,-0.037424301162929954,-0.047249168810679996,0.03211013853243414
0.18,-0.03649070083235235,-0.06164806641086526,0.019634106337582946
0.1825,-0.033548661136695586,-0.07463059678842522,0.009167932371359717
0.185,-0.02856996866901767,-0.08549285931327982,0.000955768782139383
0.1875,-0.02169016974656824,-0.09355971970220159,-0.004988442476663549
0.19,-0.013212688201042625,-0.09824720134763701,-0.00887065270476212
0.1925,-0.0035988641868651716,-0.09912530690298789,-0.01108595287347282
0.195,0.006555980254305963,-0.09597477284505244,-0.012170507779368511
0.1975,0.016559152932023757,-0.08883136241569797,-0.01274090438592306
0.2,0.02566746961762144,-0.0780120598414193,-0.013426791555627073
0.2025,0.03314104277528669,-0.0641188941094544,-0.014803281753407735
0.205,0.03829993269178759,-0.048017985936623944,-0.017329568086734366
0.2075,0.0405792351363185,-0.03079361686865658,-0.02129958660776815
0.21,0.03957815427655919,-0.013679466540560653,-0.026809385429339926
0.2125,0.035098945456737016,0.0020285653357401882,-0.03374426109027874
0.215,0.027172289262825215,0.015071560046654891,-0.04178684105628636
0.2175,0.01606662770011774,0.024330928749407656,-0.05044530718614264
0.22,0.002280182576840812,0.028927201354645864,-0.05909905513144701
0.2225,-0.013484306089260089,0.028305468062929343,-0.06705744686678286
0.225,-0.030360740567323838,0.022299395551379664,-0.07362609028858315
0.2275,-0.04737408121746545,0.011167202635466294,-0.07817438383697248
0.23,-0.06350429336757284,-0.004404908781629308,-0.08019795809981942
0.2325,-0.07775529018229052,-0.023333779692378702,-0.07937013738963943
0.235,-0.08922386297274935,-0.044203831377666584,-0.07557758333521794
0.2375,-0.09716349602584289,-0.06536128991535227,-0.06893676945169841
0.24,-0.10103826013278101,-0.08503162651849504,-0.0597897288350992
0.2425,-0.10056264937837663,-0.10145156547755424,-0.04867944702373634
0.245,-0.0957242218648975,-0.11300550670809537,-0.03630715727495173
