Freq.,T,R,V
2.002411280599675,46.534276972278306,41.80149006266486,15.90766669210915
2.012895109293914,32.98943401680906,24.182590187382157,38.269389560437915
2.023378937988153,23.077122310715264,29.58627917957827,44.48146096596456
2.0338627666823923,13.093158910755532,41.59016783130179,19.797702155478824
2.0443465953766315,16.59352185901744,14.064445220365553,28.07490450669236
2.0548304240708704,3.977816655432343,54.26698570326275,4.812936975152403
2.0653142527651096,19.230159924519224,33.804417146844486,56.83274988682237
2.075798081459349,7.775721238458883,12.366797768104577,26.18202808748091
2.086281910153588,57.09968005602466,29.06761128746217,17.86607930240385
2.096765738847827,10.006605252179689,69.21553122893678,15.320196602095672
2.107249567542066,42.636994015385866,52.75610105758167,9.74072496405098
2.1177333962363054,6.180204205320095,51.42273558702128,51.39649584378594
2.1282172249305447,21.279851247986333,29.827449240190603,44.23678827648838
2.1387010536247835,38.571204927940116,45.010508858165444,37.30138735585543
2.1491848823190227,67.44890858305786,9.981550984331198,7.227695552707709
2.159668711013262,21.64913286660658,67.1802009355311,43.272897947152885
2.170152539707501,65.43748736698623,34.49602187004545,10.126705705877598
2.18063636840174,21.602121177133718,74.66375655828688,21.24221511762929
2.1911201970959793,13.50790592912601,37.48502037921421,24.948377884435367
2.2016040257902185,42.71965216780802,59.25648491862721,38.090325144664654
2.2120878544844578,9.90074135929591,27.31142790380536,38.47563039731864
2.2225716831786966,8.912608091378033,32.14159996103537,46.312546757006366
2.233055511872936,52.559927229306915,49.908760873589195,38.31988668329271
2.243539340567175,50.73878480005367,24.818787926205715,38.11885762189103
2.2540231692614143,29.90285488019632,21.876750323492754,22.944451560420497
2.264506997955653,60.03653722673945,41.56235252117131,21.24120372473853
2.2749908266498924,9.261016903986494,34.81194960157727,63.76564267220364
2.2854746553441316,34.49975973357657,69.90634511295012,48.021863893046614
2.295958484038371,28.488377836847157,43.120247551280386,48.793725075705
2.3064423127326097,50.69789913707502,17.79287671383284,12.546775474906354
2.316926141426849,68.66223152897504,32.59382037264688,61.66900561850423
2.327409970121088,55.533556478326865,51.31075166794993,48.132898494303205
2.3378937988153274,61.923180163161646,47.37202816196132,29.32177889837549
2.3483776275095662,19.032396697364586,46.057817078267874,43.83209794862208
2.3588614562038055,29.91631736709511,62.76587514169446,48.40820845179406
2.3693452848980447,45.135517335534885,45.423574894095175,40.36593221141418
2.3798291135922836,26.00865259313512,55.225862164634165,23.23732878427028
2.390312942286523,18.75826251057825,17.50387721875651,28.759180726723034
2.400796770980762,52.5858195322502,39.7456275756673,33.636707906126745
2.4112805996750013,62.07249303587724,59.04613240506479,27.42476716511257
2.42176442836924,52.451932082128536,57.61460488406664,2.3411175165612264
2.4322482570634794,44.5659626678396,10.594667285558062,87.54968388651075
2.4427320857577186,24.448313320180915,50.346083572766304,66.17107589004216
2.453215914451958,40.06661433720002,48.81098036703007,7.5480541712429
2.4636997431461967,79.75068150570982,19.22273581174957,49.38707886748456
2.474183571840436,21.243804193611076,23.717958703868508,37.95521348479926
2.484667400534675,23.79880436859783,53.641424473520665,19.41226217423056
2.4951512292289144,47.63809649785539,39.94254507710895,35.83719157644953
2.505635057923153,42.5605186683855,18.29870663259451,8.117182133110862
2.5161188866173925,28.25804577567048,28.71127279450719,14.160510637960083
2.5266027153116317,7.49801120200758,74.18422249714189,18.693793689280536
2.537086544005871,28.679293544231424,28.38992030135717,53.87031275186756
2.5475703727001098,28.19820177495154,15.930111250644288,15.765718888768028
2.558054201394349,40.141391091810114,18.34176798040892,36.57042604626984
2.5685380300885883,7.6070038014352175,42.29153474401273,42.587093886268306
2.5790218587828275,58.32634070152768,21.176362658428026,38.522098862108045
2.5895056874770663,28.887369715024768,28.64534220132036,44.97151268962293
2.5999895161713056,40.1922522334103,4.583481135395919,7.740695368024208
2.610473344865545,30.48806296674958,52.50329957957753,25.024826135589887
2.620957173559784,43.01500859462106,38.94341890214385,11.195734837874602
2.631441002254023,22.094562643365066,5.972289816669832,41.920089416991516
2.641924830948262,63.334494076735,58.3769055032242,51.8122852983575
2.6524086596425014,23.088846897836014,6.5706092517359505,38.31213362871258
2.6628924883367406,63.31383104218555,41.069185309594864,48.79917137326649
2.6733763170309794,47.76297527180881,28.718598401365835,16.47641247638449
2.6838601457252187,33.47118830509313,54.90415039698888,50.08252113063389
2.694343974419458,50.368999217218516,5.188080159458397,19.41018225065736
2.7048278031136967,33.723911609488205,48.53746942488554,53.32873774673495
2.715311631807936,27.978702986832676,56.55715226968496,18.95631925118193
