Time,T,R,V
0.0,0.08735925863386058,-0.08524416168952377,-0.047162683025368586
0.0025,0.08351583851160285,-0.08430990774148313,-0.056855127188559826
0.005,0.07812028969912392,-0.0834042316343073,-0.0658850763563606
0.0075,0.07102878340903551,-0.08251370541884463,-0.07403434561498567
0.01,0.06219329888686085,-0.0816307655922105,-0.08113607235578825
0.0125,0.05167738498395235,-0.0807632213764526,-0.08707251983017329
0.015,0.039663040921789405,-0.0799367508179524,-0.09177079318680356
0.0175,0.02644800213339458,-0.07919008829956324,-0.09519766854134225
0.02,0.01243351954172481,-0.07856368815470079,-0.0973546303461611
0.0225,-0.001896494767269867,-0.07808363243661275,-0.09827396669659673
0.025,-0.016003381885466673,-0.07774332230805053,-0.09801642182990324
0.0275,-0.0293265775621086,-0.07748596045787694,-0.09667049719154062
0.03,-0.04131887388474211,-0.07719093718638943,-0.09435308068603315
0.0325,-0.05148143224232404,-0.07666695470971502,-0.09121072213683762
0.035,-0.05939593669756548,-0.07565408326745378,-0.08742060997734037
0.0375,-0.06475154384406238,-0.07383599863963163,-0.08319017712544542
0.04,-0.06736473241847792,-0.07086249733598723,-0.07875429478412956
0.0425,-0.06719074026138494,-0.06638114138874719,-0.07436920534142724
0.045,-0.06432594436643234,-0.060075680849406676,-0.07030268442792861
0.0475,-0.059001233287754376,-0.0517078703055732,-0.06682037456516314
0.05,-0.05156708187214373,-0.04115855435012809,-0.06416875108488092
0.0525,-0.042471613298398256,-0.028463538964296056,-0.06255570759307924
0.055,-0.03223337974327831,-0.013839849012908656,-0.06213022168644887
0.0575,-0.021410880914226292,0.002301487559777646,-0.06296292291497418
0.06,-0.010570954778470257,0.019359019318133955,-0.06502958407937855
0.0625,-0.0002581185467676575,0.03656237939973783,-0.06819955844274134
0.065,0.009033273245417008,0.05301171318574835,-0.07223097288609545
0.0675,0.01688252381368174,0.06773333259550737,-0.07677406552340388
0.07,0.02296063727818267,0.07974826259934317,-0.08138345281628248
0.0725,0.027042273614174876,0.08814890218422611,-0.08553937293270812
0.075,0.029011447917620427,0.0921779198872008,-0.08867714236897083
0.0775,0.028861234765865645,0.09130286058093226,-0.09022325570740242
0.08,0.026688092968703857,0.08527983573396915,-0.08963583155704907
0.0825,0.022681683712114566,0.07420013868464446,-0.08644653522731491
0.085,0.017111204740139396,0.05851465453524307,-0.08030075343995668
0.0875,0.01030930571488525,0.03903245624270222,-0.07099270373575285
0.09,0.0026545974008023716,0.01689188412577932,-0.05849235394314629
0.0925,-0.005446358838272736,-0.0064954517460417355,-0.042961502357243025
0.095,-0.013576867059030683,-0.029525099970116913,-0.024757098164752394
0.0975,-0.02132719245297019,-0.050499891915464695,-0.00442081085545295
0.1,-0.028310586273939807,-0.06774323347120385,0.0173450865327837
0.1025,-0.034178027382127614,-0.0797176971479053,0.039714359831831976
0.105,-0.03863155124654326,-0.08514028566647779,0.06178377975780908
0.1075,-0.041436058672150076,-0.08308563341078143,0.08262731352669499
0.11,-0.042429458599774754,-0.07306899108259453,0.10135377483924894
0.1125,-0.04153091458012533,-0.05510207317437332,0.11716378547405179
0.115,-0.03874685371602988,-0.02971665527819962,0.12940185083667766
0.1175,-0.0341742864185315,0.002046941167985612,0.13759964048878986
0.12,-0.028000903957084038,0.03868681300774877,0.14150717443530889
0.1225,-0.020501395804006475,0.07831961527597155,0.14110950013368495
0.125,-0.01202948235645166,0.11878911249110909,0.13662753283950108
0.1275,-0.003005304554251578,0.15779619821054855,0.12850293381868438
0.13,0.006101946852651312,0.19304174556015358,0.11736811750272583
0.1325,0.014795952328701048,0.2223725774118924,0.10400360855598113
0.135,0.02257913287980373,0.24392047925198052,0.08928591911071722
0.1375,0.02898144145941468,0.2562245543803194,0.07412980682316057
0.14,0.03359063427244321,0.2583283165010104,0.05942915022596197
0.1425,0.036082217253960804,0.2498446501375074,0.046000710881443065
0.145,0.03624699912916349,0.2309840164813619,0.03453474369283248
0.1475,0.0340140578648172,0.2025438738601409,0.02555579850269745
0.15,0.029466973325076907,0.1658600244226267,0.01939618533138362
0.1525,0.022851413582589197,0.1227232872175938,0.016183530818794464
0.155,0.014572587396567945,0.07526733263972304,0.015842726856665552
0.1575,0.005181674826913414,0.025835514350905087,0.018111461455628093
0.16,-0.0046489119730482205,-0.023164043904855488,0.022567520314186088
0.1625,-0.014160754824368049,-0.06940510921383566,0.028665236960144367
